Name,Geo Place Name,Start_Date,Data Value
Asthma emergency departments visits due to Ozone,Port Richmond,2009,101.75
Asthma emergency departments visits due to Ozone,Port Richmond,2012,92.0
Asthma emergency departments visits due to Ozone,Port Richmond,2015,91.25
Asthma emergency departments visits due to Ozone,Port Richmond,2017,74.0
Asthma emergency departments visits due to Ozone,Queens,2005,44.6
Asthma emergency departments visits due to Ozone,Queens,2009,55.55
Asthma emergency departments visits due to Ozone,Queens,2012,52.15
Asthma emergency departments visits due to Ozone,Queens,2015,47.25
Asthma emergency departments visits due to Ozone,Queens,2017,41.0
Asthma emergency departments visits due to Ozone,Ridgewood - Forest Hills,2005,28.299999999999997
Asthma emergency departments visits due to Ozone,Ridgewood - Forest Hills,2009,36.45
Asthma emergency departments visits due to Ozone,Ridgewood - Forest Hills,2012,38.55
Asthma emergency departments visits due to Ozone,Ridgewood - Forest Hills,2015,30.849999999999998
Asthma emergency departments visits due to Ozone,Ridgewood - Forest Hills,2017,24.0
Asthma emergency departments visits due to Ozone,Rockaways,2005,97.0
Asthma emergency departments visits due to Ozone,Rockaways,2009,98.55000000000001
Asthma emergency departments visits due to Ozone,Rockaways,2012,81.8
Asthma emergency departments visits due to Ozone,Rockaways,2015,73.9
Asthma emergency departments visits due to Ozone,Rockaways,2017,60.0
Asthma emergency departments visits due to Ozone,South Beach - Tottenville,2005,19.950000000000003
Asthma emergency departments visits due to Ozone,South Beach - Tottenville,2009,22.85
Asthma emergency departments visits due to Ozone,South Beach - Tottenville,2012,23.8
Asthma emergency departments visits due to Ozone,South Beach - Tottenville,2015,16.6
Asthma emergency departments visits due to Ozone,South Beach - Tottenville,2017,12.5
Asthma emergency departments visits due to Ozone,Southeast Queens,2005,51.300000000000004
Asthma emergency departments visits due to Ozone,Southeast Queens,2009,62.85
Asthma emergency departments visits due to Ozone,Southeast Queens,2012,59.8
Asthma emergency departments visits due to Ozone,Southeast Queens,2015,44.5
Asthma emergency departments visits due to Ozone,Southeast Queens,2017,37.0
Asthma emergency departments visits due to Ozone,Southwest Queens,2005,45.25
Asthma emergency departments visits due to Ozone,Southwest Queens,2009,62.0
Asthma emergency departments visits due to Ozone,Southwest Queens,2012,58.8
Asthma emergency departments visits due to Ozone,Southwest Queens,2015,44.75
Asthma emergency departments visits due to Ozone,Southwest Queens,2017,39.5
Asthma emergency departments visits due to Ozone,Stapleton - St. George,2005,56.5
Asthma emergency departments visits due to Ozone,Stapleton - St. George,2009,79.9
Asthma emergency departments visits due to Ozone,Stapleton - St. George,2012,77.05
Asthma emergency departments visits due to Ozone,Stapleton - St. George,2015,66.25
Asthma emergency departments visits due to Ozone,Stapleton - St. George,2017,59.0
Asthma emergency departments visits due to Ozone,Staten Island,2005,39.15
Asthma emergency departments visits due to Ozone,Staten Island,2009,52.900000000000006
Asthma emergency departments visits due to Ozone,Staten Island,2012,50.2
Asthma emergency departments visits due to Ozone,Staten Island,2015,42.95
Asthma emergency departments visits due to Ozone,Staten Island,2017,35.5
Asthma emergency departments visits due to Ozone,Sunset Park,2005,39.1
Asthma emergency departments visits due to Ozone,Sunset Park,2009,49.3
Asthma emergency departments visits due to Ozone,Sunset Park,2012,41.5
Asthma emergency departments visits due to Ozone,Sunset Park,2015,37.15
Asthma emergency departments visits due to Ozone,Sunset Park,2017,34.5
Asthma emergency departments visits due to Ozone,Union Square - Lower East Side,2005,60.4
Asthma emergency departments visits due to Ozone,Union Square - Lower East Side,2009,93.25
Asthma emergency departments visits due to Ozone,Union Square - Lower East Side,2012,83.95
Asthma emergency departments visits due to Ozone,Union Square - Lower East Side,2015,82.80000000000001
Asthma emergency departments visits due to Ozone,Union Square - Lower East Side,2017,70.0
Asthma emergency departments visits due to Ozone,Upper East Side,2005,19.25
Asthma emergency departments visits due to Ozone,Upper East Side,2009,22.35
Asthma emergency departments visits due to Ozone,Upper East Side,2012,17.5
Asthma emergency departments visits due to Ozone,Upper East Side,2015,16.6
Asthma emergency departments visits due to Ozone,Upper East Side,2017,14.5
Asthma emergency departments visits due to Ozone,Upper West Side,2005,52.4
Asthma emergency departments visits due to Ozone,Upper West Side,2009,46.95
Asthma emergency departments visits due to Ozone,Upper West Side,2012,48.25
Asthma emergency departments visits due to Ozone,Upper West Side,2015,45.6
Asthma emergency departments visits due to Ozone,Upper West Side,2017,38.5
Asthma emergency departments visits due to Ozone,Washington Heights,2005,78.6
Asthma emergency departments visits due to Ozone,Washington Heights,2009,85.94999999999999
Asthma emergency departments visits due to Ozone,Washington Heights,2012,86.7
Asthma emergency departments visits due to Ozone,Washington Heights,2015,71.2
Asthma emergency departments visits due to Ozone,Washington Heights,2017,58.0
Asthma emergency departments visits due to Ozone,West Queens,2005,39.4
Asthma emergency departments visits due to Ozone,West Queens,2009,44.25
Asthma emergency departments visits due to Ozone,West Queens,2012,40.05
Asthma emergency departments visits due to Ozone,West Queens,2015,50.7
Asthma emergency departments visits due to Ozone,West Queens,2017,46.0
Asthma emergency departments visits due to Ozone,Williamsburg - Bushwick,2005,118.5
Asthma emergency departments visits due to Ozone,Williamsburg - Bushwick,2009,149.75
Asthma emergency departments visits due to Ozone,Williamsburg - Bushwick,2012,158.85
Asthma emergency departments visits due to Ozone,Williamsburg - Bushwick,2015,121.0
Asthma emergency departments visits due to Ozone,Williamsburg - Bushwick,2017,94.5
Asthma emergency departments visits due to Ozone,Willowbrook,2005,22.1
Asthma emergency departments visits due to Ozone,Willowbrook,2009,34.8
Asthma emergency departments visits due to Ozone,Willowbrook,2012,28.55
Asthma emergency departments visits due to Ozone,Willowbrook,2015,25.9
Asthma emergency departments visits due to Ozone,Willowbrook,2017,20.5
Asthma hospitalizations due to Ozone,Bayside - Little Neck,2005,4.65
Asthma hospitalizations due to Ozone,Bayside - Little Neck,2009,5.35
Asthma hospitalizations due to Ozone,Bayside - Little Neck,2012,5.15
Asthma hospitalizations due to Ozone,Bayside - Little Neck,2015,2.8000000000000003
Asthma hospitalizations due to Ozone,Bayside - Little Neck,2017,1.5
Asthma hospitalizations due to Ozone,Bedford Stuyvesant - Crown Heights,2005,26.5
Asthma hospitalizations due to Ozone,Bedford Stuyvesant - Crown Heights,2009,26.85
Asthma hospitalizations due to Ozone,Bedford Stuyvesant - Crown Heights,2012,28.599999999999998
Asthma hospitalizations due to Ozone,Bedford Stuyvesant - Crown Heights,2015,19.65
Asthma hospitalizations due to Ozone,Bedford Stuyvesant - Crown Heights,2017,15.5
Asthma hospitalizations due to Ozone,Bensonhurst - Bay Ridge,2005,3.5
Asthma hospitalizations due to Ozone,Bensonhurst - Bay Ridge,2009,3.95
Asthma hospitalizations due to Ozone,Bensonhurst - Bay Ridge,2012,3.7
Asthma hospitalizations due to Ozone,Bensonhurst - Bay Ridge,2015,3.05
Asthma hospitalizations due to Ozone,Bensonhurst - Bay Ridge,2017,2.5
Asthma hospitalizations due to Ozone,Borough Park,2005,3.5999999999999996
Asthma hospitalizations due to Ozone,Borough Park,2009,4.449999999999999
Asthma hospitalizations due to Ozone,Borough Park,2012,3.05
Asthma hospitalizations due to Ozone,Borough Park,2015,2.3
Asthma hospitalizations due to Ozone,Borough Park,2017,2.0
Asthma hospitalizations due to Ozone,Bronx,2005,23.75
Asthma hospitalizations due to Ozone,Bronx,2009,25.75
Asthma hospitalizations due to Ozone,Bronx,2012,29.2
Asthma hospitalizations due to Ozone,Bronx,2015,21.7
Asthma hospitalizations due to Ozone,Bronx,2017,17.0
Asthma hospitalizations due to Ozone,Brooklyn,2005,14.55
Asthma hospitalizations due to Ozone,Brooklyn,2009,14.25
Asthma hospitalizations due to Ozone,Brooklyn,2012,14.100000000000001
Asthma hospitalizations due to Ozone,Brooklyn,2015,9.8
Asthma hospitalizations due to Ozone,Brooklyn,2017,8.0
Asthma hospitalizations due to Ozone,Canarsie - Flatlands,2005,11.700000000000001
Asthma hospitalizations due to Ozone,Canarsie - Flatlands,2009,14.3
Asthma hospitalizations due to Ozone,Canarsie - Flatlands,2012,14.5
Asthma hospitalizations due to Ozone,Canarsie - Flatlands,2015,11.35
Asthma hospitalizations due to Ozone,Canarsie - Flatlands,2017,10.0
Asthma hospitalizations due to Ozone,Central Harlem - Morningside Heights,2005,27.400000000000002
Asthma hospitalizations due to Ozone,Central Harlem - Morningside Heights,2009,24.200000000000003
Asthma hospitalizations due to Ozone,Central Harlem - Morningside Heights,2012,28.950000000000003
Asthma hospitalizations due to Ozone,Central Harlem - Morningside Heights,2015,22.650000000000002
Asthma hospitalizations due to Ozone,Central Harlem - Morningside Heights,2017,18.0
Asthma hospitalizations due to Ozone,Chelsea - Clinton,2005,11.6
Asthma hospitalizations due to Ozone,Chelsea - Clinton,2009,8.45
Asthma hospitalizations due to Ozone,Chelsea - Clinton,2012,8.35
Asthma hospitalizations due to Ozone,Chelsea - Clinton,2015,5.25
Asthma hospitalizations due to Ozone,Chelsea - Clinton,2017,5.0
Asthma hospitalizations due to Ozone,Coney Island - Sheepshead Bay,2005,6.7
Asthma hospitalizations due to Ozone,Coney Island - Sheepshead Bay,2009,7.05
Asthma hospitalizations due to Ozone,Coney Island - Sheepshead Bay,2012,6.5
Asthma hospitalizations due to Ozone,Coney Island - Sheepshead Bay,2015,4.75
Asthma hospitalizations due to Ozone,Coney Island - Sheepshead Bay,2017,5.0
Asthma hospitalizations due to Ozone,Crotona -Tremont,2005,27.45
Asthma hospitalizations due to Ozone,Crotona -Tremont,2009,29.25
Asthma hospitalizations due to Ozone,Crotona -Tremont,2012,30.299999999999997
Asthma hospitalizations due to Ozone,Crotona -Tremont,2015,21.15
Asthma hospitalizations due to Ozone,Crotona -Tremont,2017,17.5
Asthma hospitalizations due to Ozone,Downtown - Heights - Slope,2005,12.2
Asthma hospitalizations due to Ozone,Downtown - Heights - Slope,2009,13.55
Asthma hospitalizations due to Ozone,Downtown - Heights - Slope,2012,11.15
Asthma hospitalizations due to Ozone,Downtown - Heights - Slope,2015,7.4
Asthma hospitalizations due to Ozone,Downtown - Heights - Slope,2017,5.5
Asthma hospitalizations due to Ozone,East Flatbush - Flatbush,2005,17.400000000000002
Asthma hospitalizations due to Ozone,East Flatbush - Flatbush,2009,17.099999999999998
Asthma hospitalizations due to Ozone,East Flatbush - Flatbush,2012,21.900000000000002
Asthma hospitalizations due to Ozone,East Flatbush - Flatbush,2015,15.700000000000001
Asthma hospitalizations due to Ozone,East Flatbush - Flatbush,2017,12.0
Asthma hospitalizations due to Ozone,East Harlem,2005,31.3
Asthma hospitalizations due to Ozone,East Harlem,2009,29.849999999999998
Asthma hospitalizations due to Ozone,East Harlem,2012,30.75
Asthma hospitalizations due to Ozone,East Harlem,2015,23.0
Asthma hospitalizations due to Ozone,East Harlem,2017,18.0
Asthma hospitalizations due to Ozone,East New York,2005,21.75
Asthma hospitalizations due to Ozone,East New York,2009,20.65
Asthma hospitalizations due to Ozone,East New York,2012,23.9
Asthma hospitalizations due to Ozone,East New York,2015,19.7
Asthma hospitalizations due to Ozone,East New York,2017,16.5
Asthma hospitalizations due to Ozone,Flushing - Clearview,2005,6.65
Asthma hospitalizations due to Ozone,Flushing - Clearview,2009,6.8999999999999995
Asthma hospitalizations due to Ozone,Flushing - Clearview,2012,5.7
Asthma hospitalizations due to Ozone,Flushing - Clearview,2015,4.95
Asthma hospitalizations due to Ozone,Flushing - Clearview,2017,5.5
Asthma hospitalizations due to Ozone,Fordham - Bronx Pk,2005,24.45
Asthma hospitalizations due to Ozone,Fordham - Bronx Pk,2009,29.0
Asthma hospitalizations due to Ozone,Fordham - Bronx Pk,2012,33.0
Asthma hospitalizations due to Ozone,Fordham - Bronx Pk,2015,24.55
Asthma hospitalizations due to Ozone,Fordham - Bronx Pk,2017,19.0
Asthma hospitalizations due to Ozone,Fresh Meadows,2005,8.149999999999999
Asthma hospitalizations due to Ozone,Fresh Meadows,2009,8.65
Asthma hospitalizations due to Ozone,Fresh Meadows,2012,7.6
Asthma hospitalizations due to Ozone,Fresh Meadows,2015,8.15
Asthma hospitalizations due to Ozone,Fresh Meadows,2017,6.5
Asthma hospitalizations due to Ozone,Gramercy Park - Murray Hill,2005,6.15
Asthma hospitalizations due to Ozone,Gramercy Park - Murray Hill,2009,6.35
Asthma hospitalizations due to Ozone,Gramercy Park - Murray Hill,2012,5.35
Asthma hospitalizations due to Ozone,Gramercy Park - Murray Hill,2015,5.0
Asthma hospitalizations due to Ozone,Gramercy Park - Murray Hill,2017,4.0
Asthma hospitalizations due to Ozone,Greenpoint,2005,7.65
Asthma hospitalizations due to Ozone,Greenpoint,2009,6.9
Asthma hospitalizations due to Ozone,Greenpoint,2012,5.0
Asthma hospitalizations due to Ozone,Greenpoint,2015,2.9
Asthma hospitalizations due to Ozone,Greenpoint,2017,2.0
Asthma hospitalizations due to Ozone,Greenwich Village - SoHo,2005,3.8
Asthma hospitalizations due to Ozone,Greenwich Village - SoHo,2009,3.6
